id,org_id,org_name,name,aka,website,social_media,clli,notes,net_count,ix_count,carrier_count,sales_email,sales_phone,region_continent,created,updated,status,address1,address2,city,country,state,zipcode,latitude,longitude
4826,12713,Delska Lithuania,Delska EU North Vilnius LT DC1,"DELSKA Lithuania, UAB",https://delska.com/data-centers/,"[{'service': 'website', 'identifier': 'https://delska.com/data-centers/'}]",,TIER3,3,1,0,sales.lt@delska.com,+37061827222,Europe,2018-01-11T11:03:03Z,2025-12-15T11:55:02Z,ok,"J. Tiskeviciaus street 72, Vilnius, 02231, Lithuania",,Vilnius,LT,,02231,54.611556,25.120894
4838,18950,ICODIA,ICODIA NETWORK INTEGRITY,,https://www.icodia.com,"[{'service': 'website', 'identifier': 'https://www.icodia.com'}]",,,0,0,0,,,Europe,2018-01-13T16:46:44Z,2025-09-26T22:50:14Z,ok,22 rue de l'Erbonière,,Cesson-Sévigné,FR,Bretagne,35510,48.103132,-1.625042
4856,4570,NorthC Datacenters,NorthC Eindhoven 1,NL-EIN-01,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Eindhoven, Netherlands.",22,1,4,,+31886233000,Europe,2018-01-19T08:08:04Z,2025-09-26T22:50:16Z,ok,High Tech Campus 53,,Eindhoven,NL,Noord-Brabant,5656 AG,51.407417,5.458918
4857,4570,NorthC Datacenters,NorthC Rotterdam Waalhaven,NorthC,https://www.northcdatacenters.com/,"[{'service': 'website', 'identifier': 'https://www.northcdatacenters.com/'}]",,"This facility is in the area of Rotterdam, Netherlands.",8,2,6,,+31886233000,Europe,2018-01-19T08:09:51Z,2025-09-26T22:50:16Z,ok,Anthony Fokkerweg 40,,Rotterdam,NL,Zuid-Holland,3088 GG,51.875343,4.449031
4876,15161,HOSTMEIN IKE,Cloud Module 1,,https://hostmein.gr,"[{'service': 'website', 'identifier': 'https://hostmein.gr'}]",,,1,0,0,,,Europe,2018-01-28T21:20:37Z,2025-09-26T22:50:18Z,ok,L. Kifisias 32,,Marousi,GR,Attiki,15125,38.036138,23.797892
4882,77,Global Switch,Global Switch Madrid,,http://www.globalswitch.com/locations/madrid,"[{'service': 'website', 'identifier': 'http://www.globalswitch.com/locations/madrid'}]",,,19,2,2,salesmadrid@globalswitch.com,+34913120600,Europe,2018-01-30T16:10:03Z,2025-09-26T22:50:18Z,ok,"Calle Yecora, 4",,Madrid,ES,,28022,40.447968,-3.574684
4885,11519,Clouvider Limited,VIRTUS LONDON5 (Stockley Park),,https://virtusdatacentres.com/locations/london5-stockley-park,"[{'service': 'website', 'identifier': 'https://virtusdatacentres.com/locations/london5-stockley-park'}]",,,1,0,2,,,Europe,2018-01-30T19:28:52Z,2025-09-26T22:50:19Z,ok,Prologis Park West London,Horton Road,Stockley Park,GB,,UB11 1HB,51.503731,-0.44782
4892,15479,Maxnet PL,MAXNET Łukasz Hamerski,,http://www.maxnet.com.pl,"[{'service': 'website', 'identifier': 'http://www.maxnet.com.pl'}]",,,0,0,0,,,Europe,2018-02-01T14:13:54Z,2025-09-26T22:50:19Z,ok,Świętojańska 139/38,,Gdynia,PL,pomorskie,81413,54.50597,18.536652
4903,19078,e-Style ISP LLC,e-Style ISP LLC,,http://www.estt.ru,"[{'service': 'website', 'identifier': 'http://www.estt.ru'}]",,,1,0,0,,,Europe,2018-02-05T15:06:54Z,2025-09-26T22:50:19Z,ok,Prishvina 8,,Moscow,RU,,127549,55.889033,37.594974
4914,19116,West-Com Trade Ltd.,West-Com Trade Ltd.,,http://wktnet.ru,"[{'service': 'website', 'identifier': 'http://wktnet.ru'}]",,,0,0,0,,,Europe,2018-02-09T14:41:11Z,2025-09-26T22:50:20Z,ok,Afonskaya street 1/2,,St. Petersburg,RU,,197341,60.016196,30.30582
4919,15601,Transdata AS,StoreData LLC,,http://www.storedata.ru/,"[{'service': 'website', 'identifier': 'http://www.storedata.ru/'}]",,,3,0,0,,,Europe,2018-02-09T20:43:41Z,2025-09-26T22:50:20Z,ok,"Nizhegorodskaya st., 32",,Moscow,RU,,109029,55.736661,37.694987
4921,19109,DATA ZYX SRL,DROBETA DATACENTER,DATA ZYX DATACENTER,http://www.datazyx.ro,"[{'service': 'website', 'identifier': 'http://www.datazyx.ro'}]",DTSRO,,1,1,0,silviu@datazyx.ro,+40766485960,Europe,2018-02-09T21:31:10Z,2025-09-26T22:50:21Z,ok,Calea Tg. Jiului 35,,Drobeta Turnu Severin,RO,Mehedinti,220226,44.643943,22.670286
4924,11700,envia TEL GmbH,Datacenter Leipzig - envia TEL GmbH,,https://www.datacenter-leipzig.de,"[{'service': 'website', 'identifier': 'https://www.datacenter-leipzig.de'}]",,,18,1,0,,,Europe,2018-02-12T10:47:58Z,2025-09-26T22:50:21Z,ok,Leipziger Str. 116a,04425 Taucha,Taucha,DE,Leipzig,04425,51.372686,12.472807
4974,9411,Epsilon,Epsilon Global Hubs London,,http://www.epsilontel.com/epsilon-telecommunications-products-and-services/colocation-global-hubs/,"[{'service': 'website', 'identifier': 'http://www.epsilontel.com/epsilon-telecommunications-products-and-services/colocation-global-hubs/'}]",,,4,2,1,,,Europe,2018-02-26T12:24:08Z,2025-09-26T22:50:23Z,ok,Telephone House,69-77 Paul Street,London,GB,,EC2A 4NW,51.525318,-0.08416
4984,1263,Portus Data Centers,Portus LUX1,,https://www.portusdatacenters.com/our-data-centers/luxembourg-portus/,"[{'service': 'website', 'identifier': 'https://www.portusdatacenters.com/our-data-centers/luxembourg-portus/'}]",,,11,1,2,,,Europe,2018-02-28T13:27:54Z,2025-09-26T22:50:23Z,ok,"12, impasse Drosbach",,Luxembourg,LU,,L-1882,49.579747,6.109837
5024,12486,TNNet Oy,Datavault Kanavuori inc.,,http://datavault.fi/en/,"[{'service': 'website', 'identifier': 'http://datavault.fi/en/'}]",,,1,0,1,,,Europe,2018-03-06T12:18:43Z,2025-09-26T22:50:28Z,ok,Varikkotie 160,,Jyväskylä,FI,Keski-Suomi,40800,62.237133,25.911942
5025,942,GlobalConnect Group,GlobalConnect Vesterbro (CPH2),KBHV1,https://www.globalconnect.dk/tjenester/datacenter,"[{'service': 'website', 'identifier': 'https://www.globalconnect.dk/tjenester/datacenter'}]",,,2,0,1,,,Europe,2018-03-06T17:52:07Z,2025-09-26T22:50:28Z,ok,Vesterbrogade 149,,Copenhagen,DK,,1620,55.670113,12.538302
5026,942,GlobalConnect Group,GlobalConnect Albertslund (CPH3),ALBE1,https://www.globalconnect.dk/tjenester/datacenter,"[{'service': 'website', 'identifier': 'https://www.globalconnect.dk/tjenester/datacenter'}]",,,0,0,0,,,Europe,2018-03-06T17:53:55Z,2025-09-26T22:50:29Z,ok,Herstedvang 4,,Albertslund,DK,,2620,55.665439,12.368436
5027,942,GlobalConnect Group,GlobalConnect Odense,ODEN11,https://www.globalconnect.dk/tjenester/datacenter,"[{'service': 'website', 'identifier': 'https://www.globalconnect.dk/tjenester/datacenter'}]",,,0,0,0,,,Europe,2018-03-06T17:55:11Z,2025-09-26T22:50:29Z,ok,Blangstedgårdsvej 8,,Odense,DK,,5220,55.388958,10.440261
5029,942,GlobalConnect Group,GlobalConnect Nørre Nebel,,http://www.globalconnect.dk,"[{'service': 'website', 'identifier': 'http://www.globalconnect.dk'}]",,,0,0,0,,,Europe,2018-03-06T17:57:53Z,2025-09-26T22:50:29Z,ok,Industrivej 16,,Nørre Nebel,DK,,6830,55.778553,8.284
5040,4602,Green Datacenter AG,greenDatacenter Zurich/Schlieren,,https://www.green.ch/,"[{'service': 'website', 'identifier': 'https://www.green.ch/'}]",,,6,1,0,,,Europe,2018-03-09T07:31:17Z,2025-09-26T22:50:30Z,ok,Unterrohrstrasse 4,,Schlieren,CH,ZH,8952,47.403303,8.438646
5070,19395,NEXEREN,Datacenter NEXEREN,,http://www.nexeren.com,"[{'service': 'website', 'identifier': 'http://www.nexeren.com'}]",,,8,0,1,,,Europe,2018-03-16T10:52:18Z,2025-09-26T22:50:31Z,ok,Technoparc Saone Vallée,,Civrieux,FR,,01390,45.903869,4.876179
5078,19427,Stadtwerke Konstanz GmbH,Datacenter Stadtwerk Konstanz,,https://www.seeconnect.de/,"[{'service': 'website', 'identifier': 'https://www.seeconnect.de/'}]",,,1,1,0,noc@tk-bodensee.net,,Europe,2018-03-21T10:37:09Z,2025-09-26T22:50:32Z,ok,Max-Stromeyer-Straße 21-29,,Konstanz,DE,,78467,47.67585,9.16158
5095,12713,Delska Lithuania,Delska EU North Vilnius LT DC2,"DELSKA Lithuania, UAB",http://delska.com,"[{'service': 'website', 'identifier': 'http://delska.com'}]",,TIER3,8,1,1,sales.lt@delska.com,+37061827222,Europe,2018-03-26T12:15:35Z,2026-01-09T10:23:32Z,ok,T. Sevcenkos street 16J,,Vilnius,LT,,03223,54.677175,25.267236
5118,31498,EXA Infrastructure,EXA Edge DC Bordeaux,,https://exainfra.net/services/colocation,"[{'service': 'website', 'identifier': 'https://exainfra.net/services/colocation'}]",,fka Interoute Bordeaux,2,0,3,sales@exainfra.net,,Europe,2018-03-28T20:22:31Z,2025-09-26T22:50:34Z,ok,Avenue Mirieu de Labarre,Villenave-d'Ornon,Bordeaux,FR,,33140,44.780989,-0.537342
5124,1019,Softnet,Softnet Trzin DC,,http://www.softnet.si,"[{'service': 'website', 'identifier': 'http://www.softnet.si'}]",,,2,0,0,,,Europe,2018-03-30T09:00:45Z,2025-09-26T22:50:34Z,ok,Borovec 2,,Trzin,SI,SI,1236,46.121491,14.550622
5125,1019,Softnet,Softnet Ljubljana DC,,http://www.softnet.si,"[{'service': 'website', 'identifier': 'http://www.softnet.si'}]",,,1,0,0,,,Europe,2018-03-30T09:01:13Z,2025-09-26T22:50:35Z,ok,Tivolska cesta 50,,Ljubljana,SI,SI,1000,46.057422,14.505232
5137,19532,Maloe Innovacionnoe Predpriyatie Bonch IT LLC,BONCH-IT,,http://www.bonch-it.ru,"[{'service': 'website', 'identifier': 'http://www.bonch-it.ru'}]",,,7,2,0,,,Europe,2018-04-02T21:31:32Z,2025-09-26T22:50:36Z,ok,"embankment river Moyka, 61",,St. Petersburg,RU,Russian Federation,191186,59.934875,30.317676
5141,2018,Eurofiber France,APPLIWAVE - CBO,,http://www.appliwave.com,"[{'service': 'website', 'identifier': 'http://www.appliwave.com'}]",,,3,0,0,,,Europe,2018-04-03T13:48:28Z,2025-09-26T22:50:37Z,ok,3 rue des vieilles vignes,,Croissy Beaubourg,FR,,77183,48.82287,2.641987
5149,6308,Vision247,Vision247 - Chiswick Datacenter,,http://www.vision247.com,"[{'service': 'website', 'identifier': 'http://www.vision247.com'}]",,,0,0,1,,,Europe,2018-04-04T15:37:19Z,2025-09-26T22:50:38Z,ok,"566, Chiswick High Road",,London,GB,,w4 5xs,51.494725,-0.274793
5156,12469,PlusServer GmbH,PlusServer DataCore Köln,,http://www.plusserver.com,"[{'service': 'website', 'identifier': 'http://www.plusserver.com'}]",,,1,0,0,,,Europe,2018-04-05T06:26:51Z,2025-09-26T22:50:39Z,ok,Welserstr. 14,,Cologne,DE,NRW,51149,50.91076,7.06076
5157,12469,PlusServer GmbH,PlusServer DataHub Düsseldorf,,https://www.plusserver.com,"[{'service': 'website', 'identifier': 'https://www.plusserver.com'}]",,,2,0,1,,,Europe,2018-04-05T06:29:28Z,2025-09-26T22:50:39Z,ok,In der Steele 41,,Düsseldorf,DE,NRW,40599,51.18847,6.86554
5175,19586,Serinya Telecom,Serinya Telecom,,http://serinyatelecom.fr,"[{'service': 'website', 'identifier': 'http://serinyatelecom.fr'}]",,,0,0,0,,,Europe,2018-04-06T12:37:55Z,2025-09-26T22:50:39Z,ok,ZA du Pollen,Route de Montville,Eslettes,FR,Seine-Normandie,76710,,
5199,19626,D-LAKE SAS,D-LAKE,ACY01,http://www.d-lake.fr,"[{'service': 'website', 'identifier': 'http://www.d-lake.fr'}]",,,3,0,1,sales-aura@d-lake.fr,+33456190290,Europe,2018-04-11T14:02:48Z,2025-09-26T22:50:41Z,ok,3 Esplanade Augustin Aussedat,,Annecy,FR,Auvergne-Rhône-Alpes,74960,45.907841,6.102777
5206,18623,NS3 srl,NS3 - PD01,NEHOS,https://www.ns3.it,"[{'service': 'website', 'identifier': 'https://www.ns3.it'}]",,,1,0,0,,,Europe,2018-04-13T07:30:33Z,2025-09-26T22:50:41Z,ok,Via Romania 12,,Padova,IT,VE,35127,45.382913,11.93908
5223,314,LCL Belgium,LCL Wallonia One,Agility DC Cofely Isnes,http://www.lcl.be,"[{'service': 'website', 'identifier': 'http://www.lcl.be'}]",,,11,0,1,,,Europe,2018-04-17T13:59:27Z,2025-09-26T22:50:44Z,ok,Rue Guillaume Fouquet 14,,Gembloux,BE,,5032,50.503527,4.717761
5238,10919,CentriLogic,CentriLogic Arlington (ARL),,https://www.centrilogic.com/bracknell-united-kingdom-data-center/,"[{'service': 'website', 'identifier': 'https://www.centrilogic.com/bracknell-united-kingdom-data-center/'}]",,,1,0,0,,,Europe,2018-04-18T15:05:19Z,2025-09-26T22:50:47Z,ok,No. 5 Arlington Square,Downshire Way,Bracknell,GB,Berkshire,RG12 1WA,51.416021,-0.758164
5276,19759,Groupe ENGIE SA,ENGIE Cofely (Maastricht-Airport),,https://www.engie.com/en/activities/data-centers,"[{'service': 'website', 'identifier': 'https://www.engie.com/en/activities/data-centers'}]",,,11,1,5,,,Europe,2018-04-25T05:46:05Z,2025-09-26T22:50:49Z,ok,Amerikalaan 35,,Maastricht,NL,,6199 AE,50.928065,5.781152
5279,2109,Internet For Business Ltd,Internet For Business Limited,,http://www.ifb.net,"[{'service': 'website', 'identifier': 'http://www.ifb.net'}]",,,0,0,0,,,Europe,2018-04-26T09:29:33Z,2025-09-26T22:50:50Z,ok,54 Hareness Road,Altens Industrial Estate,Aberdeen,GB,Aberdeenshire,AB12 3LE,57.115441,-2.078678
5280,26110,Etix Everywhere,ETIX Paris #1,,https://www.etixeverywhere.com,"[{'service': 'website', 'identifier': 'https://www.etixeverywhere.com'}]",,This facility has been acquired by ETIX Everywhere as part of an acquisition of zColo France SAS ([press release](https://www.databank.com/resources/press-releases/databank-completes-sale-of-french-data-center-assets-to-etix-everywhere/)),5,0,1,,,Europe,2018-04-26T10:30:34Z,2025-09-26T22:50:50Z,ok,78140,19-21 Rue Poissonnière,Paris,FR,Paris,75002,48.869599,2.347689
5281,26110,Etix Everywhere,ETIX Montpellier #1,,https://www.etixeverywhere.com,[],,This facility has been acquired by ETIX Everywhere as part of an acquisition of zColo France SAS ([press release](https://www.databank.com/resources/press-releases/databank-completes-sale-of-french-data-center-assets-to-etix-everywhere/)),12,2,6,,,Europe,2018-04-26T10:48:50Z,2025-09-26T22:50:50Z,ok,143 RUE ÉMILE JULIEN,34000 Montpellier,Montpellier,FR,Montpellier,34000,43.584674,3.87196
5282,26110,Etix Everywhere,ETIX Toulouse #1,,https://www.etixeverywhere.com,[],,This facility has been acquired by ETIX Everywhere as part of an acquisition of zColo France SAS ([press release](https://www.databank.com/resources/press-releases/databank-completes-sale-of-french-data-center-assets-to-etix-everywhere/)),11,0,5,,,Europe,2018-04-26T10:50:28Z,2025-09-26T22:50:50Z,ok,10 Rue des Frères Peugeot,,Balma,FR,,31130,43.625503,1.487055
5286,19793,Albanian Telecommunications Union SH. P.K.,Tirana DataCom,,http://www.atu.al/,"[{'service': 'website', 'identifier': 'http://www.atu.al/'}]",,,2,0,0,,,Europe,2018-04-26T15:57:25Z,2025-09-26T22:50:51Z,ok,Rruga Industriale,,Kashar,AL,,,41.3701,19.69834
5322,6935,Zayo Group,Zayo Amsterdam,,http://www.zcolo.com,"[{'service': 'website', 'identifier': 'http://www.zcolo.com'}]",,,1,0,3,,,Europe,2018-05-08T10:31:01Z,2025-09-26T22:50:52Z,ok,Schipluidenlaan 4,,Amsterdam,NL,,1062 HE,52.356817,4.840278
5332,19877,KIEVLINE LLC,KIEVLINE Kyiv,,http://www.kievline.net,"[{'service': 'website', 'identifier': 'http://www.kievline.net'}]",,,1,0,0,,,Europe,2018-05-10T09:45:03Z,2025-09-26T22:50:53Z,ok,"Bolsunovska Street, 8",,Kyiv,UA,Kyiv,03040,50.419671,30.552941
5339,19913,Vozelia Telecom SL,Vozelia Telecom Madrid,,https://www.vozelia.com/es/en/cloud-computing/,"[{'service': 'website', 'identifier': 'https://www.vozelia.com/es/en/cloud-computing/'}]",,,0,0,0,,,Europe,2018-05-11T16:24:36Z,2025-09-26T22:50:53Z,ok,"Avenida de Manoteras 22, Oficina 73-74",,Madrid,ES,,28050,40.487315,-3.667491
5343,8294,Green Mountain AS,DC1-Stavanger,,http://www.greenmountain.no,"[{'service': 'website', 'identifier': 'http://www.greenmountain.no'}]",,,10,1,1,,,Europe,2018-05-14T10:59:40Z,2025-09-26T22:50:54Z,ok,Hodneveien 240,,Rennesøy,NO,,4159,59.072683,5.763059
5355,11109,Karlsruhe Institute of Technology (KIT),Scientific Computing Center - KIT CN,,https://www.scc.kit.edu/,"[{'service': 'website', 'identifier': 'https://www.scc.kit.edu/'}]",,Located at KIT Campus North,4,1,0,,,Europe,2018-05-16T10:05:43Z,2025-09-26T22:50:55Z,ok,Gebäude 441,Hermann-von-Helmholtz-Platz 1,Eggenstein-Leopoldshafen,DE,Baden-Württemberg,76344,49.091741,8.428385
5357,11109,Karlsruhe Institute of Technology (KIT),KIT-Bibliothek Süd,,https://www.kit.edu,[],,Located at KIT Campus South,3,1,0,,,Europe,2018-05-16T15:10:43Z,2025-09-26T22:50:56Z,ok,Straße am Forum 2,,Karlsruhe,DE,Baden-Württemberg,76131,49.011213,8.416388
5362,19800,AtlasEdge,AtlasEdge DC Leverkusen LEV001,,https://atlasedge.com/data-centres/leverkusen/,"[{'service': 'website', 'identifier': 'https://atlasedge.com/data-centres/leverkusen/'}]",,,5,1,1,,,Europe,2018-05-19T06:39:24Z,2025-09-26T22:50:56Z,ok,Dornierstr. 10,,Leverkusen,DE,Nordrhein-Westfalen,51381,51.058625,7.020139
5379,17543,Aruba S.p.A,Aruba IT1 - Arezzo,,https://www.datacenter.it/data-center-aruba/italia-arezzo-dc-it1.aspx,"[{'service': 'website', 'identifier': 'https://www.datacenter.it/data-center-aruba/italia-arezzo-dc-it1.aspx'}]",,,4,0,0,,,Europe,2018-05-24T10:02:06Z,2025-09-26T22:50:57Z,ok,Via Piero Gobetti 96,,Arezzo,IT,AR,52100,43.459894,11.838035
5380,17543,Aruba S.p.A,Aruba IT2 - Arezzo,,https://www.datacenter.it/data-center-aruba/italia-arezzo-dc-it2.aspx,"[{'service': 'website', 'identifier': 'https://www.datacenter.it/data-center-aruba/italia-arezzo-dc-it2.aspx'}]",,,1,0,0,,,Europe,2018-05-24T10:03:06Z,2025-09-26T22:50:57Z,ok,Via Sergio Ramelli 8,,Arezzo,IT,AR,52100,43.476686,11.850195
5381,17543,Aruba S.p.A,Aruba IT3 - Milan PSP,,https://www.datacenter.it/data-center-aruba/italia-milano-dc-it3.aspx,"[{'service': 'website', 'identifier': 'https://www.datacenter.it/data-center-aruba/italia-milano-dc-it3.aspx'}]",,,20,3,2,,,Europe,2018-05-24T10:04:15Z,2025-09-26T22:50:58Z,ok,Via San Clemente 53,,Ponte San Pietro,IT,BG,24036,45.706417,9.590141
5412,20102,Pronet sh.p.k.,Pronet DataCenter,,http://pronet.al,"[{'service': 'website', 'identifier': 'http://pronet.al'}]",,,1,0,0,,,Europe,2018-05-31T15:25:30Z,2025-09-26T22:51:00Z,ok,Rr. Tom Plezha/ P. Klensi/ Shk.2/ Nr. 6,,Tirana,AL,Tirane,1060,41.331356,19.818463
5414,3905,Neotel DOO export-import Skopje,Neotel DC Skopje,,http://neodc.mk,"[{'service': 'website', 'identifier': 'http://neodc.mk'}]",,,2,0,0,,,Europe,2018-06-01T12:06:11Z,2025-09-26T22:51:00Z,ok,Kuzman Josifovski Pitu 15,,Skopje,MK,,1000,41.989323,21.450087
5415,3905,Neotel DOO export-import Skopje,Neotel DC Stip,,http://neotel.mk,"[{'service': 'website', 'identifier': 'http://neotel.mk'}]",,,1,0,0,,,Europe,2018-06-01T12:06:53Z,2025-09-26T22:51:00Z,ok,Makedonka,,Štip,MK,Štip,2000,,
5426,19952,Maincubes B.V.,maincubes AMS01,,https://www.maincubes.com,"[{'service': 'website', 'identifier': 'https://www.maincubes.com'}]",,,37,4,10,,,Europe,2018-06-04T15:48:37Z,2025-09-26T22:51:01Z,ok,Capronilaan 2,,Schiphol Rijk,NL,,1119NR,52.282192,4.772861
5427,23079,maincubes one GmbH,maincubes FRA01,,https://www.maincubes.com,"[{'service': 'website', 'identifier': 'https://www.maincubes.com'}]",,,39,6,3,,,Europe,2018-06-04T15:50:08Z,2025-09-26T22:51:01Z,ok,Goethering 29,,Offenbach,DE,,63067,50.1093,8.74229
5441,16352,Serverfarm,Serverfarm LON1 London,,https://www.serverfarmllc.com/data-centers/london1-data-center/,"[{'service': 'website', 'identifier': 'https://www.serverfarmllc.com/data-centers/london1-data-center/'}]",,,1,0,1,,,Europe,2018-06-06T15:33:42Z,2025-09-26T22:51:04Z,ok,"Unit 4, Westgate Industrial Estate",,Feltham,GB,,TW14 8RS,,
5463,14702,Gigahost AS,Gigahost Sandefjord,,https://gigahost.no,"[{'service': 'website', 'identifier': 'https://gigahost.no'}]",,,18,1,0,,,Europe,2018-06-11T07:06:47Z,2025-09-26T22:51:05Z,ok,Søndre Kullerød 2,,Sandefjord,NO,Vestfold og Telemark,3241,59.175563,10.211689
5470,170,RETN,RETN AD DC,,http://www.retn.net,[],,,5,0,1,,,Europe,2018-06-13T12:20:29Z,2025-09-26T22:51:06Z,ok,"73, A. Deglava str.",,Riga,LV,,LV-1082,56.948372,24.201062
5476,20221,University of Sarajevo,UTIC/ University of Sarajevo,UTIC,http://utic.unsa.ba,"[{'service': 'website', 'identifier': 'http://utic.unsa.ba'}]",,,2,1,0,,,Europe,2018-06-18T12:24:35Z,2025-09-26T22:51:06Z,ok,"Zmaja od Bosne 8, objekat 33",,Sarajevo,BA,,71000,43.857761,18.397755
5485,20273,Stack Telecom,Stack,,http://stacktelecom.ru/,"[{'service': 'website', 'identifier': 'http://stacktelecom.ru/'}]",,,0,0,0,,,Europe,2018-06-21T11:35:36Z,2025-09-26T22:51:07Z,ok,Bolshaya Akademicheskaya st 5a,,Moscow,RU,,127299,55.818193,37.521821
5489,20287,OOO FREEnet Group,FREEnet BNS00,,http://www.f-group.ru/,"[{'service': 'website', 'identifier': 'http://www.f-group.ru/'}]",,,1,0,0,info@f-group.ru,+74991359086,Europe,2018-06-21T15:27:07Z,2025-09-26T22:51:08Z,ok,N.D.Zelinsky Institute of Organic Chemistry RAS,"47, Leninsky prospect",Moscow,RU,,119991,55.702098,37.571684
5493,1210,Blacknight Internet Solutions Ltd,Blacknight BK0,,https://www.blacknight.com,"[{'service': 'website', 'identifier': 'https://www.blacknight.com'}]",,,2,0,0,,,Europe,2018-06-25T08:12:57Z,2025-09-26T22:51:08Z,ok,"Unit 12a, Barrowside Business Park","Sleaty Road, Graiguecullen",Carlow,IE,Carlow,R93 X265,52.842183,-6.935693
5497,20269,DATAPLANET Ltd,DATAPLANET datacenter,,https://www.dapl.ru/,"[{'service': 'website', 'identifier': 'https://www.dapl.ru/'}]",,,0,0,0,,,Europe,2018-06-26T08:27:49Z,2025-09-26T22:51:09Z,ok,"4807-Y Proyezd, 1 block 9",,Zelenograd,RU,Moscow,124489,55.978854,37.258389
5510,19054,Servergarden Kft.,DoclerNet,,https://www.doclernet.hu/The-Server-Room/,"[{'service': 'website', 'identifier': 'https://www.doclernet.hu/The-Server-Room/'}]",,,1,0,0,,,Europe,2018-06-29T08:21:08Z,2025-09-26T22:51:10Z,ok,Expo tér 5-7.,,Budapest,HU,,1101,47.496619,19.117733
